Substation/Group,Voltage,Scenario,DFES Year,Financial Year,Headroom (MW),Headroom Type,Grid_Group,Primary_Group
GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1,11.0,HE,2049.0,2049/50,0.0,Demand,WALLASEY GT1 / WALLASEY GT2 / WOODSIDE GT2,GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1
GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1,11.0,HT,2024.0,2024/25,10.77894736842105,Demand,WALLASEY GT1 / WALLASEY GT2 / WOODSIDE GT2,GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1
GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1,11.0,HT,2025.0,2025/26,10.93553371648544,Demand,WALLASEY GT1 / WALLASEY GT2 / WOODSIDE GT2,GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1
GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1,11.0,HT,2027.0,2027/28,11.71612879904425,Demand,WALLASEY GT1 / WALLASEY GT2 / WOODSIDE GT2,GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1
GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1,11.0,HT,2031.0,2031/32,9.812126390503526,Demand,WALLASEY GT1 / WALLASEY GT2 / WOODSIDE GT2,GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1
GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1,11.0,HT,2033.0,2033/34,8.356047290291748,Demand,WALLASEY GT1 / WALLASEY GT2 / WOODSIDE GT2,GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1
GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1,11.0,HT,2034.0,2034/35,7.513128643040531,Demand,WALLASEY GT1 / WALLASEY GT2 / WOODSIDE GT2,GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1
GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1,11.0,HT,2037.0,2037/38,4.664203880595121,Demand,WALLASEY GT1 / WALLASEY GT2 / WOODSIDE GT2,GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1
GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1,11.0,HT,2039.0,2039/40,2.722162694164297,Demand,WALLASEY GT1 / WALLASEY GT2 / WOODSIDE GT2,GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1
GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1,11.0,HT,2041.0,2041/42,1.105173178516505,Demand,WALLASEY GT1 / WALLASEY GT2 / WOODSIDE GT2,GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1
GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1,11.0,HT,2043.0,2043/44,0.0,Demand,WALLASEY GT1 / WALLASEY GT2 / WOODSIDE GT2,GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1
GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1,11.0,HT,2048.0,2048/49,0.0,Demand,WALLASEY GT1 / WALLASEY GT2 / WOODSIDE GT2,GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1
GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1,11.0,HT,2049.0,2049/50,0.0,Demand,WALLASEY GT1 / WALLASEY GT2 / WOODSIDE GT2,GILBROOK DOCK T1 / HILL RD T1 / MOBIL OIL (WALLASEY) T1
GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,33.0,EE,2039.0,2039/40,0.0,Demand,#N/A,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1
GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,33.0,EE,2042.0,2042/43,0.0,Demand,#N/A,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1
GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,33.0,EE,2048.0,2048/49,0.0,Demand,#N/A,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1
GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,33.0,HE,2037.0,2037/38,18.98165408503776,Demand,#N/A,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1
GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,33.0,HE,2039.0,2039/40,11.15475542711697,Demand,#N/A,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1
GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,33.0,HE,2040.0,2040/41,7.638535176718136,Demand,#N/A,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1
GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,33.0,HE,2041.0,2041/42,4.594659928939919,Demand,#N/A,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1
GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,33.0,HE,2042.0,2042/43,1.63897755463087,Demand,#N/A,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1
GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,33.0,HE,2045.0,2045/46,0.0,Demand,#N/A,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1
GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,33.0,HE,2046.0,2046/47,0.0,Demand,#N/A,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1
GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,33.0,HE,2048.0,2048/49,0.0,Demand,#N/A,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1
GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,33.0,HT,2025.0,2025/26,45.03377060329023,Demand,#N/A,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1
GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,33.0,HT,2031.0,2031/32,37.82263681042915,Demand,#N/A,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1
GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,33.0,HT,2032.0,2032/33,34.53933741252403,Demand,#N/A,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1
GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,33.0,HT,2038.0,2038/39,8.195869925965326,Demand,#N/A,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1
GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,33.0,HT,2042.0,2042/43,0.0,Demand,#N/A,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1
GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,33.0,HT,2045.0,2045/46,0.0,Demand,#N/A,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1
GLAN-YR-AFON T1,11.0,EE,2039.0,2039/40,3.693904010538765,Demand,0,GLAN-YR-AFON T1
GLAN-YR-AFON T1,11.0,EE,2042.0,2042/43,3.370692530164261,Demand,0,GLAN-YR-AFON T1
GLAN-YR-AFON T1,11.0,EE,2045.0,2045/46,3.164752563077514,Demand,0,GLAN-YR-AFON T1
GLAN-YR-AFON T1,11.0,EE,2046.0,2046/47,3.106868021804908,Demand,0,GLAN-YR-AFON T1
GLAN-YR-AFON T1,11.0,EE,2048.0,2048/49,3.03659257843597,Demand,0,GLAN-YR-AFON T1
GLAN-YR-AFON T1,11.0,HE,2035.0,2035/36,4.337511238117707,Demand,0,GLAN-YR-AFON T1
GLAN-YR-AFON T1,11.0,HE,2041.0,2041/42,3.755357430614021,Demand,0,GLAN-YR-AFON T1
GLAN-YR-AFON T1,11.0,HE,2043.0,2043/44,3.605318927922496,Demand,0,GLAN-YR-AFON T1
GLAN-YR-AFON T1,11.0,HE,2045.0,2045/46,3.50192790731979,Demand,0,GLAN-YR-AFON T1
GLAN-YR-AFON T1,11.0,HE,2049.0,2049/50,3.370147599326416,Demand,0,GLAN-YR-AFON T1
GLAN-YR-AFON T1,11.0,HT,2025.0,2025/26,5.070162854163502,Demand,0,GLAN-YR-AFON T1
GLAN-YR-AFON T1,11.0,HT,2030.0,2030/31,4.850211833118772,Demand,0,GLAN-YR-AFON T1
GLAN-YR-AFON T1,11.0,HT,2036.0,2036/37,4.204489100719796,Demand,0,GLAN-YR-AFON T1
GLAN-YR-AFON T1,11.0,HT,2039.0,2039/40,3.815528509930751,Demand,0,GLAN-YR-AFON T1
GLAN-YR-AFON T1,11.0,HT,2043.0,2043/44,3.443831884462499,Demand,0,GLAN-YR-AFON T1
GLAN-YR-AFON T1,11.0,HT,2044.0,2044/45,3.385444759474223,Demand,0,GLAN-YR-AFON T1
GLAN-YR-AFON T1,11.0,HT,2045.0,2045/46,3.33533997308584,Demand,0,GLAN-YR-AFON T1
GLAN-YR-AFON T1,11.0,HT,2046.0,2046/47,3.285886035052562,Demand,0,GLAN-YR-AFON T1
GLAN-YR-AFON T1,11.0,HT,2047.0,2047/48,3.254583469862134,Demand,0,GLAN-YR-AFON T1
GLAN-YR-AFON T1,11.0,HT,2048.0,2048/49,3.236920966692988,Demand,0,GLAN-YR-AFON T1
GRAIG FAWR T1 / GRAIG FAWR T2,11.0,EE,2036.0,2036/37,0.0,Demand,HOLYWELL GT1 / RHYL GT1 / ST ASAPH GT2 / ST ASAPH GT4,GRAIG FAWR T1 / GRAIG FAWR T2
GRAIG FAWR T1 / GRAIG FAWR T2,11.0,EE,2037.0,2037/38,0.0,Demand,HOLYWELL GT1 / RHYL GT1 / ST ASAPH GT2 / ST ASAPH GT4,GRAIG FAWR T1 / GRAIG FAWR T2
GRAIG FAWR T1 / GRAIG FAWR T2,11.0,EE,2038.0,2038/39,0.0,Demand,HOLYWELL GT1 / RHYL GT1 / ST ASAPH GT2 / ST ASAPH GT4,GRAIG FAWR T1 / GRAIG FAWR T2
GRAIG FAWR T1 / GRAIG FAWR T2,11.0,EE,2039.0,2039/40,0.0,Demand,HOLYWELL GT1 / RHYL GT1 / ST ASAPH GT2 / ST ASAPH GT4,GRAIG FAWR T1 / GRAIG FAWR T2
GRAIG FAWR T1 / GRAIG FAWR T2,11.0,EE,2044.0,2044/45,0.0,Demand,HOLYWELL GT1 / RHYL GT1 / ST ASAPH GT2 / ST ASAPH GT4,GRAIG FAWR T1 / GRAIG FAWR T2
GRAIG FAWR T1 / GRAIG FAWR T2,11.0,EE,2046.0,2046/47,0.0,Demand,HOLYWELL GT1 / RHYL GT1 / ST ASAPH GT2 / ST ASAPH GT4,GRAIG FAWR T1 / GRAIG FAWR T2
GRAIG FAWR T1 / GRAIG FAWR T2,11.0,EE,2047.0,2047/48,0.0,Demand,HOLYWELL GT1 / RHYL GT1 / ST ASAPH GT2 / ST ASAPH GT4,GRAIG FAWR T1 / GRAIG FAWR T2
GRAIG FAWR T1 / GRAIG FAWR T2,11.0,HE,2036.0,2036/37,0.0,Demand,HOLYWELL GT1 / RHYL GT1 / ST ASAPH GT2 / ST ASAPH GT4,GRAIG FAWR T1 / GRAIG FAWR T2
GRAIG FAWR T1 / GRAIG FAWR T2,11.0,HE,2038.0,2038/39,0.0,Demand,HOLYWELL GT1 / RHYL GT1 / ST ASAPH GT2 / ST ASAPH GT4,GRAIG FAWR T1 / GRAIG FAWR T2
GRAIG FAWR T1 / GRAIG FAWR T2,11.0,HE,2039.0,2039/40,0.0,Demand,HOLYWELL GT1 / RHYL GT1 / ST ASAPH GT2 / ST ASAPH GT4,GRAIG FAWR T1 / GRAIG FAWR T2
GRAIG FAWR T1 / GRAIG FAWR T2,11.0,HE,2040.0,2040/41,0.0,Demand,HOLYWELL GT1 / RHYL GT1 / ST ASAPH GT2 / ST ASAPH GT4,GRAIG FAWR T1 / GRAIG FAWR T2
GRAIG FAWR T1 / GRAIG FAWR T2,11.0,HE,2041.0,2041/42,0.0,Demand,HOLYWELL GT1 / RHYL GT1 / ST ASAPH GT2 / ST ASAPH GT4,GRAIG FAWR T1 / GRAIG FAWR T2
GRAIG FAWR T1 / GRAIG FAWR T2,11.0,HE,2044.0,2044/45,0.0,Demand,HOLYWELL GT1 / RHYL GT1 / ST ASAPH GT2 / ST ASAPH GT4,GRAIG FAWR T1 / GRAIG FAWR T2
GRAIG FAWR T1 / GRAIG FAWR T2,11.0,HE,2048.0,2048/49,0.0,Demand,HOLYWELL GT1 / RHYL GT1 / ST ASAPH GT2 / ST ASAPH GT4,GRAIG FAWR T1 / GRAIG FAWR T2
GRAIG FAWR T1 / GRAIG FAWR T2,11.0,HE,2049.0,2049/50,0.0,Demand,HOLYWELL GT1 / RHYL GT1 / ST ASAPH GT2 / ST ASAPH GT4,GRAIG FAWR T1 / GRAIG FAWR T2
GRAIG FAWR T1 / GRAIG FAWR T2,11.0,HT,2025.0,2025/26,3.965726019177664,Demand,HOLYWELL GT1 / RHYL GT1 / ST ASAPH GT2 / ST ASAPH GT4,GRAIG FAWR T1 / GRAIG FAWR T2
GRAIG FAWR T1 / GRAIG FAWR T2,11.0,HT,2029.0,2029/30,3.425194597182292,Demand,HOLYWELL GT1 / RHYL GT1 / ST ASAPH GT2 / ST ASAPH GT4,GRAIG FAWR T1 / GRAIG FAWR T2
GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1,11.0,EE,2035.0,2035/36,9.271545948460659,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1
GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1,11.0,EE,2036.0,2036/37,8.396938781726925,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1
GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1,11.0,EE,2040.0,2040/41,5.375348881648046,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1
GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1,11.0,EE,2041.0,2041/42,4.882834180470327,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1
GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1,11.0,EE,2043.0,2043/44,3.973136415795544,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1
GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1,11.0,HE,2035.0,2035/36,11.29572186433972,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1
GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1,11.0,HE,2037.0,2037/38,10.32798457853072,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1
GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1,11.0,HE,2039.0,2039/40,9.408999645545233,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1
GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1,11.0,HE,2040.0,2040/41,8.965699629398902,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1
GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1,11.0,HE,2043.0,2043/44,7.955589065238916,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1
GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1,11.0,HE,2046.0,2046/47,7.289695438221774,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1
GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1,11.0,HT,2025.0,2025/26,13.982565096388,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1
GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1,11.0,HT,2027.0,2027/28,13.65032040166837,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1
GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1,11.0,HT,2031.0,2031/32,12.16089570260137,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1
GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1,11.0,HT,2032.0,2032/33,11.65457830358481,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1
GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1,11.0,HT,2035.0,2035/36,10.1831553628595,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1
GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1,11.0,HT,2036.0,2036/37,9.503026919612399,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1
GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1,11.0,HT,2037.0,2037/38,8.862168738659012,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1
GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1,11.0,HT,2040.0,2040/41,7.242254103597205,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1
GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1,11.0,HT,2041.0,2041/42,6.849304099276141,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1
GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1,11.0,HT,2048.0,2048/49,4.994170528382124,Demand,HARTFORD GT1 / LOSTOCK GT2 / WINSFORD GT1 / WINSFORD GT2,GRAVEL T1 / WCB PLASTICS T1 / WHARTON T1
GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1,11.0,EE,2036.0,2036/37,0.0,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1
GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1,11.0,EE,2039.0,2039/40,0.0,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1
GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1,11.0,EE,2042.0,2042/43,0.0,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1
GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1,11.0,EE,2045.0,2045/46,0.0,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1
GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1,11.0,EE,2046.0,2046/47,0.0,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1
GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1,11.0,EE,2047.0,2047/48,0.0,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1
GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1,11.0,HE,2037.0,2037/38,0.0,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1
GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1,11.0,HE,2040.0,2040/41,0.0,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1
GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1,11.0,HE,2046.0,2046/47,0.0,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1
GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1,11.0,HE,2049.0,2049/50,0.0,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1
GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1,11.0,HT,2025.0,2025/26,8.172942421605649,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1
GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1,11.0,HT,2031.0,2031/32,3.798605281441134,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1
GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1,11.0,HT,2032.0,2032/33,2.21346847305421,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1
GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1,11.0,HT,2034.0,2034/35,0.0,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1
GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1,11.0,HT,2043.0,2043/44,0.0,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1
GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1,11.0,HT,2044.0,2044/45,0.0,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1
GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1,11.0,HT,2046.0,2046/47,0.0,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1
GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1,11.0,HT,2049.0,2049/50,0.0,Demand,HESWALL GT1 / HOYLAKE GT2 / PRENTON GRID GT3,GREASBY T1 / SAUGHALL MASSIE T1 / UPTON T1
GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1,11.0,EE,2036.0,2036/37,0.0,Demand,DALLAM GT1 / SANKEY BRIDGES GT1 / WARRINGTON GT3,GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1
GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1,11.0,EE,2037.0,2037/38,0.0,Demand,DALLAM GT1 / SANKEY BRIDGES GT1 / WARRINGTON GT3,GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1
GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1,11.0,EE,2045.0,2045/46,0.0,Demand,DALLAM GT1 / SANKEY BRIDGES GT1 / WARRINGTON GT3,GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1
GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1,11.0,EE,2046.0,2046/47,0.0,Demand,DALLAM GT1 / SANKEY BRIDGES GT1 / WARRINGTON GT3,GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1
GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1,11.0,HE,2037.0,2037/38,0.0,Demand,DALLAM GT1 / SANKEY BRIDGES GT1 / WARRINGTON GT3,GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1
GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1,11.0,HE,2043.0,2043/44,0.0,Demand,DALLAM GT1 / SANKEY BRIDGES GT1 / WARRINGTON GT3,GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1
GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1,11.0,HE,2044.0,2044/45,0.0,Demand,DALLAM GT1 / SANKEY BRIDGES GT1 / WARRINGTON GT3,GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1
GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1,11.0,HE,2045.0,2045/46,0.0,Demand,DALLAM GT1 / SANKEY BRIDGES GT1 / WARRINGTON GT3,GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1
GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1,11.0,HE,2046.0,2046/47,0.0,Demand,DALLAM GT1 / SANKEY BRIDGES GT1 / WARRINGTON GT3,GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1
GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1,11.0,HE,2048.0,2048/49,0.0,Demand,DALLAM GT1 / SANKEY BRIDGES GT1 / WARRINGTON GT3,GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1
GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1,11.0,HT,2026.0,2026/27,8.745920994337395,Demand,DALLAM GT1 / SANKEY BRIDGES GT1 / WARRINGTON GT3,GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1
GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1,11.0,HT,2040.0,2040/41,0.0,Demand,DALLAM GT1 / SANKEY BRIDGES GT1 / WARRINGTON GT3,GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1
GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1,11.0,HT,2041.0,2041/42,0.0,Demand,DALLAM GT1 / SANKEY BRIDGES GT1 / WARRINGTON GT3,GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1
GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1,11.0,HT,2043.0,2043/44,0.0,Demand,DALLAM GT1 / SANKEY BRIDGES GT1 / WARRINGTON GT3,GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1
GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1,11.0,HT,2044.0,2044/45,0.0,Demand,DALLAM GT1 / SANKEY BRIDGES GT1 / WARRINGTON GT3,GREAT SANKEY T1 / PENKETH T1 / WIDNES RD T1
