GROUP,GROUP_NUMBER,YEAR,SCENARIO,PRY GEN HEADROOM - INVERTER BASED ( MW ),PRY GEN HEADROOM - SYNCHRONOUS LV ( MW ),PRY GEN HEADROOM - SYNCHRONOUS HV ( MW ),PRY BATTERY HEADROOM ( MW),BSP GEN HEADROOM - INVERTER BASED ( MW ),BSP GEN HEADROOM - SYNCHRONOUS ( MW ),BSP BATTERY HEADROOM ( MW ),CENTROID_X,CENTROID_Y,geopoint
PRIMARY,400431,2042,3 - ELECTRIC ENGAGEMENT,27.5,17.28,12.42,26.4,,,,363244.948062261,431268.692302902,"53.77644571977398, -2.5592041619677137"
PRIMARY,400431,2042,6 - ACCELERATED DECARBONISATION,27.5,17.17,12.34,26.4,,,,363244.948062261,431268.692302902,"53.77644571977398, -2.5592041619677137"
PRIMARY,400431,2051,1 - BEST VIEW,27.5,17.26,12.41,26.4,,,,363244.948062261,431268.692302902,"53.77644571977398, -2.5592041619677137"
PRIMARY,400431,2051,5 - HYDROGEN EVOLUTION,27.5,17.45,12.54,26.4,,,,363244.948062261,431268.692302902,"53.77644571977398, -2.5592041619677137"
PRIMARY,400431,2051,6 - ACCELERATED DECARBONISATION,27.5,17.0,12.22,26.4,,,,363244.948062261,431268.692302902,"53.77644571977398, -2.5592041619677137"
PRIMARY,307008,2025,6 - ACCELERATED DECARBONISATION,26.06,12.28,8.96,18.22,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2026,2 - COUNTERFACTUAL,26.1,11.34,8.27,18.31,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2026,3 - ELECTRIC ENGAGEMENT,26.21,11.05,8.06,17.99,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2026,4 - HOLISTIC TRANSITION,26.1,12.15,8.87,18.29,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2026,5 - HYDROGEN EVOLUTION,26.15,11.21,8.18,18.27,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2028,1 - BEST VIEW,26.4,8.79,6.41,17.87,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2028,3 - ELECTRIC ENGAGEMENT,26.44,8.59,6.27,17.75,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2028,4 - HOLISTIC TRANSITION,26.28,11.76,8.58,18.12,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2028,6 - ACCELERATED DECARBONISATION,26.36,11.67,8.51,17.79,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2029,4 - HOLISTIC TRANSITION,26.39,11.66,8.51,17.96,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2029,5 - HYDROGEN EVOLUTION,26.4,7.72,5.63,18.13,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2030,1 - BEST VIEW,26.64,6.47,4.72,17.64,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2030,2 - COUNTERFACTUAL,26.34,6.95,5.07,17.91,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2031,3 - ELECTRIC ENGAGEMENT,26.89,6.29,4.59,17.23,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2032,2 - COUNTERFACTUAL,26.54,6.82,4.97,17.59,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2032,5 - HYDROGEN EVOLUTION,26.8,6.47,4.72,17.79,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2033,2 - COUNTERFACTUAL,26.65,6.75,4.93,17.43,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2033,3 - ELECTRIC ENGAGEMENT,27.13,6.24,4.55,16.86,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2033,5 - HYDROGEN EVOLUTION,26.94,6.51,4.75,17.65,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2033,6 - ACCELERATED DECARBONISATION,27.09,11.11,8.11,15.82,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2036,1 - BEST VIEW,27.53,6.32,4.61,16.26,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2036,5 - HYDROGEN EVOLUTION,27.31,6.52,4.75,17.16,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2036,6 - ACCELERATED DECARBONISATION,27.54,11.13,8.12,14.1,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2039,2 - COUNTERFACTUAL,27.27,6.36,4.64,16.22,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2039,3 - ELECTRIC ENGAGEMENT,28.0,6.5,4.74,14.69,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2039,5 - HYDROGEN EVOLUTION,27.67,7.12,5.19,16.48,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2039,6 - ACCELERATED DECARBONISATION,27.9,10.61,7.74,12.42,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2046,1 - BEST VIEW,28.41,9.97,7.28,11.66,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2046,2 - COUNTERFACTUAL,27.9,8.68,6.33,14.81,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2046,4 - HOLISTIC TRANSITION,28.21,10.24,7.47,11.2,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2046,6 - ACCELERATED DECARBONISATION,28.3,10.0,7.29,10.13,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2051,4 - HOLISTIC TRANSITION,28.22,10.16,7.41,11.63,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,307008,2051,5 - HYDROGEN EVOLUTION,28.25,11.43,8.34,15.15,,,,391185.607312903,402241.022923756,"53.516769106685295, -2.1344001019959284"
PRIMARY,400221_400219,2024,1 - BEST VIEW,58.4,28.58,20.54,17.44,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2024,2 - COUNTERFACTUAL,58.33,28.58,20.54,17.44,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2024,3 - ELECTRIC ENGAGEMENT,58.42,28.58,20.54,17.44,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2025,1 - BEST VIEW,58.58,26.74,19.22,10.59,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2025,4 - HOLISTIC TRANSITION,58.42,27.04,19.42,12.13,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2026,1 - BEST VIEW,58.85,25.44,18.3,9.0,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2026,5 - HYDROGEN EVOLUTION,58.74,25.94,18.64,10.51,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2026,6 - ACCELERATED DECARBONISATION,58.68,24.98,17.96,6.76,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2027,1 - BEST VIEW,59.18,24.72,17.76,8.67,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2027,2 - COUNTERFACTUAL,58.84,26.94,19.36,13.23,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2027,3 - ELECTRIC ENGAGEMENT,59.19,24.1,17.32,7.37,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2027,4 - HOLISTIC TRANSITION,58.83,25.06,18.02,10.74,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2027,5 - HYDROGEN EVOLUTION,58.93,25.2,18.12,10.33,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2027,6 - ACCELERATED DECARBONISATION,58.98,23.94,17.2,6.41,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2028,3 - ELECTRIC ENGAGEMENT,59.62,22.96,16.5,7.01,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2028,6 - ACCELERATED DECARBONISATION,59.38,22.6,16.24,4.82,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2029,3 - ELECTRIC ENGAGEMENT,60.16,21.5,15.46,6.62,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2030,4 - HOLISTIC TRANSITION,60.52,21.72,15.62,9.3,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2031,1 - BEST VIEW,61.76,20.08,14.42,5.75,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2032,2 - COUNTERFACTUAL,60.58,25.12,18.06,9.74,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2033,3 - ELECTRIC ENGAGEMENT,63.2,18.26,13.12,3.63,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2036,1 - BEST VIEW,66.48,16.66,11.98,-2.58,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2039,1 - BEST VIEW,68.77,14.56,10.46,-9.44,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2039,2 - COUNTERFACTUAL,65.14,22.06,15.86,1.14,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2039,5 - HYDROGEN EVOLUTION,67.42,16.98,12.2,-1.9,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2039,6 - ACCELERATED DECARBONISATION,65.63,10.98,7.9,-20.43,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2046,5 - HYDROGEN EVOLUTION,69.77,15.02,10.8,-6.87,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400221_400219,2051,2 - COUNTERFACTUAL,70.05,18.08,12.98,-8.64,,,,351678.615620197,420628.047257623,"53.67986749867713, -2.7330326357184767"
PRIMARY,400401,2024,1 - BEST VIEW,4.97,4.97,4.97,3.32,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2024,5 - HYDROGEN EVOLUTION,4.97,4.97,4.97,3.32,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2025,6 - ACCELERATED DECARBONISATION,5.01,5.01,5.01,2.3,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2026,2 - COUNTERFACTUAL,5.03,5.03,5.03,2.82,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2026,3 - ELECTRIC ENGAGEMENT,5.14,5.14,5.14,2.07,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2027,2 - COUNTERFACTUAL,5.07,5.07,5.07,2.73,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2028,6 - ACCELERATED DECARBONISATION,5.31,5.31,5.31,0.78,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2029,3 - ELECTRIC ENGAGEMENT,5.49,5.49,5.49,0.36,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2029,5 - HYDROGEN EVOLUTION,5.34,5.34,5.34,0.91,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2029,6 - ACCELERATED DECARBONISATION,5.41,5.41,5.41,0.14,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2030,1 - BEST VIEW,5.56,5.56,5.56,-0.22,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2031,1 - BEST VIEW,5.7,5.7,5.7,-0.36,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2031,5 - HYDROGEN EVOLUTION,5.58,5.58,5.58,0.25,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2031,6 - ACCELERATED DECARBONISATION,5.69,5.69,5.69,-1.06,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2032,3 - ELECTRIC ENGAGEMENT,5.88,5.88,5.88,-0.37,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2032,6 - ACCELERATED DECARBONISATION,5.82,5.82,5.82,-1.58,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2036,6 - ACCELERATED DECARBONISATION,6.34,6.34,6.34,-3.61,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2039,1 - BEST VIEW,6.63,6.63,6.63,-3.17,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2039,2 - COUNTERFACTUAL,6.07,6.07,6.07,0.29,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2039,6 - ACCELERATED DECARBONISATION,6.7,6.7,6.7,-5.05,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2042,3 - ELECTRIC ENGAGEMENT,7.0,7.0,7.0,-3.92,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2042,6 - ACCELERATED DECARBONISATION,6.95,6.95,6.95,-6.17,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,400401,2051,5 - HYDROGEN EVOLUTION,6.95,6.95,6.95,-2.75,,,,347690.880292408,431647.842227908,"53.778519732475345, -2.795265844803733"
PRIMARY,100626,2024,1 - BEST VIEW,30.07,8.57,6.25,17.56,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2024,3 - ELECTRIC ENGAGEMENT,30.07,8.57,6.25,17.56,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2024,4 - HOLISTIC TRANSITION,30.07,8.57,6.25,17.56,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2025,3 - ELECTRIC ENGAGEMENT,30.09,8.22,5.99,16.49,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2026,1 - BEST VIEW,30.13,8.09,5.9,16.29,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2026,3 - ELECTRIC ENGAGEMENT,30.14,8.0,5.84,16.11,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2026,6 - ACCELERATED DECARBONISATION,30.13,8.0,5.84,15.96,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2027,1 - BEST VIEW,30.17,7.97,5.81,16.17,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2027,4 - HOLISTIC TRANSITION,30.14,8.08,5.89,16.4,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2027,5 - HYDROGEN EVOLUTION,30.16,8.09,5.9,16.6,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2028,3 - ELECTRIC ENGAGEMENT,30.2,7.73,5.64,15.9,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2028,6 - ACCELERATED DECARBONISATION,30.19,7.78,5.67,15.74,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2029,4 - HOLISTIC TRANSITION,30.17,7.82,5.7,16.28,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2029,6 - ACCELERATED DECARBONISATION,30.21,7.65,5.58,15.66,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2030,1 - BEST VIEW,30.23,7.58,5.53,15.95,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2030,2 - COUNTERFACTUAL,30.31,7.78,5.68,16.37,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2030,3 - ELECTRIC ENGAGEMENT,30.24,7.43,5.42,15.76,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2031,4 - HOLISTIC TRANSITION,30.2,7.61,5.55,16.05,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2032,1 - BEST VIEW,30.28,7.41,5.41,15.75,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2032,6 - ACCELERATED DECARBONISATION,30.27,7.34,5.35,15.17,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2036,5 - HYDROGEN EVOLUTION,30.37,7.26,5.3,15.74,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2036,6 - ACCELERATED DECARBONISATION,30.34,8.13,5.93,14.46,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2039,1 - BEST VIEW,30.45,6.95,5.07,14.59,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2039,5 - HYDROGEN EVOLUTION,30.44,7.18,5.24,15.43,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2042,3 - ELECTRIC ENGAGEMENT,30.39,6.57,4.79,14.46,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2042,6 - ACCELERATED DECARBONISATION,30.36,7.67,5.59,13.73,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2046,2 - COUNTERFACTUAL,30.84,7.71,5.62,14.38,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2046,3 - ELECTRIC ENGAGEMENT,30.35,7.72,5.63,14.23,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2046,5 - HYDROGEN EVOLUTION,30.49,8.34,6.08,15.08,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2051,2 - COUNTERFACTUAL,30.91,8.28,6.04,14.08,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,100626,2051,4 - HOLISTIC TRANSITION,30.18,7.88,5.75,14.67,,,,384250.631921546,398269.48152362,"53.48090805029871, -2.2387853172916676"
PRIMARY,300832,2024,1 - BEST VIEW,22.67,14.5,10.57,11.98,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2024,6 - ACCELERATED DECARBONISATION,22.67,14.5,10.57,11.98,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2025,3 - ELECTRIC ENGAGEMENT,22.76,14.32,10.45,11.46,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2025,4 - HOLISTIC TRANSITION,22.68,14.4,10.51,11.81,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2025,5 - HYDROGEN EVOLUTION,22.73,14.39,10.5,11.74,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2026,3 - ELECTRIC ENGAGEMENT,22.86,14.05,10.25,11.2,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2027,1 - BEST VIEW,22.89,13.92,10.15,11.25,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2027,3 - ELECTRIC ENGAGEMENT,22.98,13.81,10.07,10.97,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2027,4 - HOLISTIC TRANSITION,22.81,14.07,10.26,11.41,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2027,6 - ACCELERATED DECARBONISATION,22.89,13.99,10.2,11.11,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2028,1 - BEST VIEW,23.0,13.72,10.01,10.95,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2028,2 - COUNTERFACTUAL,22.84,13.87,10.12,11.49,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2028,3 - ELECTRIC ENGAGEMENT,23.14,13.52,9.86,10.53,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2029,3 - ELECTRIC ENGAGEMENT,23.31,13.2,9.63,10.07,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2029,5 - HYDROGEN EVOLUTION,23.02,13.59,9.91,11.26,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2030,1 - BEST VIEW,23.28,13.19,9.62,10.34,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2030,3 - ELECTRIC ENGAGEMENT,23.51,12.89,9.4,9.63,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2030,4 - HOLISTIC TRANSITION,23.26,13.01,9.49,9.9,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2030,6 - ACCELERATED DECARBONISATION,23.36,12.91,9.42,9.43,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2031,1 - BEST VIEW,23.46,13.07,9.53,10.09,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2031,2 - COUNTERFACTUAL,23.13,13.28,9.69,10.83,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2031,5 - HYDROGEN EVOLUTION,23.32,13.24,9.66,10.86,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2033,6 - ACCELERATED DECARBONISATION,23.98,12.11,8.84,6.33,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2039,1 - BEST VIEW,24.67,11.85,8.65,5.62,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2039,2 - COUNTERFACTUAL,23.73,12.71,9.27,9.19,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2042,1 - BEST VIEW,25.02,11.34,8.27,3.63,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2042,2 - COUNTERFACTUAL,23.95,12.55,9.15,8.5,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
PRIMARY,300832,2042,3 - ELECTRIC ENGAGEMENT,25.44,10.76,7.85,2.45,,,,393808.321964961,403072.087536969,"53.52427702193947, -2.0948635546241214"
