district,year,month,month_name,delta_T_mean,baseline_hdd_per_day,projected_hdd_per_day,hdd_reduction
Scotland N,2057,10,October,2.7716,6.0223,3.427,2.5953
Scotland N,2057,11,November,2.7429,9.9362,7.2213,2.7149
Scotland N,2057,12,December,2.1476,10.628,8.4912,2.1367
Scotland N,2058,1,January,2.2105,12.6392,10.4308,2.2085
Scotland N,2058,2,February,1.8381,11.1931,9.3561,1.8371
Scotland N,2058,3,March,1.5736,8.9231,7.3501,1.573
Scotland N,2058,4,April,1.7158,7.3085,5.6034,1.7051
Scotland N,2058,5,May,2.1763,4.3839,2.3845,1.9994
Scotland N,2058,6,June,2.1311,2.7085,1.0013,1.7071
Scotland N,2058,7,July,2.3212,1.8207,0.226,1.5947
Scotland N,2058,8,August,3.2112,1.7186,0.0239,1.6946
Scotland N,2058,9,September,3.0227,3.7303,1.2032,2.527
Scotland N,2058,10,October,3.1712,6.0223,3.0873,2.935
Scotland N,2058,11,November,2.7764,9.9362,7.1887,2.7475
Scotland N,2058,12,December,2.4454,10.628,8.1968,2.4312
Scotland N,2059,1,January,1.4705,12.6392,11.1696,1.4697
Scotland N,2059,2,February,1.7122,11.1931,9.4818,1.7113
Scotland N,2059,3,March,2.2953,8.9231,6.6296,2.2934
Scotland N,2059,4,April,1.8219,7.3085,5.4988,1.8096
Scotland N,2059,5,May,1.7662,4.3839,2.735,1.6489
Scotland N,2059,6,June,2.2,2.7085,0.9593,1.7491
Scotland N,2059,7,July,2.597,1.8207,0.1503,1.6704
Scotland N,2059,8,August,3.0916,1.7186,0.0318,1.6868
Scotland N,2059,9,September,3.0999,3.7303,1.1552,2.5751
Scotland N,2059,10,October,3.2909,6.0223,2.988,3.0342
Scotland N,2059,11,November,2.9489,9.9362,7.0205,2.9158
Scotland N,2059,12,December,2.727,10.628,7.9191,2.7089
Scotland N,2060,1,January,2.3323,12.6392,10.3092,2.3301
Scotland N,2060,2,February,2.3477,11.1931,8.8473,2.3458
Scotland N,2060,3,March,1.8931,8.9231,7.031,1.892
Scotland N,2060,4,April,1.9494,7.3085,5.3734,1.935
Scotland N,2060,5,May,2.0756,4.3839,2.469,1.915
Scotland N,2060,6,June,3.2903,2.7085,0.4357,2.2728
Scotland N,2060,7,July,3.1696,1.8207,0.0561,1.7646
Scotland N,2060,8,August,3.4062,1.7186,0.0147,1.7039
Scotland N,2060,9,September,3.1617,3.7303,1.1175,2.6127
Scotland N,2060,10,October,3.1864,6.0223,3.0746,2.9477
Scotland N,2060,11,November,2.9685,9.9362,7.0014,2.9348
Scotland N,2060,12,December,1.8233,10.628,8.8125,1.8154
Scotland N,2061,1,January,1.8188,12.6392,10.8217,1.8175
Scotland N,2061,2,February,1.6125,11.1931,9.5814,1.6117
Scotland N,2061,3,March,1.4538,8.9231,7.4698,1.4533
Scotland N,2061,4,April,1.8369,7.3085,5.4841,1.8244
Scotland N,2061,5,May,2.4259,4.3839,2.18,2.2039
Scotland N,2061,6,June,2.067,2.7085,1.0413,1.6672
Scotland N,2061,7,July,2.3825,1.8207,0.2072,1.6135
Scotland N,2061,8,August,3.0334,1.7186,0.0364,1.6822
Scotland N,2061,9,September,3.0964,3.7303,1.1574,2.5729
Scotland N,2061,10,October,3.1706,6.0223,3.0877,2.9346
Scotland N,2061,11,November,2.7202,9.9362,7.2435,2.6927
Scotland N,2061,12,December,2.9867,10.628,7.6638,2.9642
Scotland N,2062,1,January,2.3417,12.6392,10.2998,2.3394
Scotland N,2062,2,February,1.9372,11.1931,9.2571,1.936
Scotland N,2062,3,March,2.1763,8.9231,6.7483,2.1747
Scotland N,2062,4,April,2.0706,7.3085,5.2545,2.054
Scotland N,2062,5,May,1.8357,4.3839,2.6745,1.7095
Scotland N,2062,6,June,2.9058,2.7085,0.5902,2.1182
Scotland N,2062,7,July,2.9539,1.8207,0.0832,1.7375
Scotland N,2062,8,August,3.4801,1.7186,0.0121,1.7065
Scotland N,2062,9,September,3.971,3.7303,0.6919,3.0384
Scotland N,2062,10,October,3.0906,6.0223,3.1547,2.8675
Scotland N,2062,11,November,3.1592,9.9362,6.8161,3.1201
Scotland N,2062,12,December,2.3274,10.628,8.3133,2.3147
Scotland N,2063,1,January,2.2575,12.6392,10.3839,2.2554
Scotland N,2063,2,February,1.6863,11.1931,9.5076,1.6855
Scotland N,2063,3,March,1.5272,8.9231,7.3964,1.5266
Scotland N,2063,4,April,2.1503,7.3085,5.1763,2.1322
Scotland N,2063,5,May,1.5448,4.3839,2.9309,1.453
Scotland N,2063,6,June,3.5906,2.7085,0.3368,2.3717
Scotland N,2063,7,July,2.5386,1.8207,0.1645,1.6562
Scotland N,2063,8,August,3.868,1.7186,0.004,1.7146
Scotland N,2063,9,September,3.38,3.7303,0.9903,2.7399
Scotland N,2063,10,October,3.836,6.0223,2.5531,3.4692
Scotland N,2063,11,November,2.6453,9.9362,7.3168,2.6195
Scotland N,2063,12,December,2.7714,10.628,7.8755,2.7525
Scotland N,2064,1,January,2.7733,12.6392,9.8695,2.7698
Scotland N,2064,2,February,2.0706,11.1931,9.1239,2.0693
Scotland N,2064,3,March,1.8523,8.9231,7.0717,1.8514
Scotland N,2064,4,April,1.4026,7.3085,5.9129,1.3956
Scotland N,2064,5,May,2.2528,4.3839,2.321,2.0629
Scotland N,2064,6,June,2.9302,2.7085,0.5795,2.129
Scotland N,2064,7,July,3.0853,1.8207,0.0656,1.7551
Scotland N,2064,8,August,3.6003,1.7186,0.0087,1.7099
Scotland N,2064,9,September,3.4131,3.7303,0.9718,2.7584
Scotland N,2064,10,October,3.5507,6.0223,2.7772,3.2451
Scotland N,2064,11,November,3.3442,9.9362,6.6371,3.2991
Scotland N,2064,12,December,2.8259,10.628,7.8218,2.8061
Scotland N,2065,1,January,2.0774,12.6392,10.5635,2.0757
Scotland N,2065,2,February,1.363,11.1931,9.8307,1.3624
Scotland N,2065,3,March,2.1036,8.9231,6.8209,2.1021
Scotland N,2065,4,April,1.3087,7.3085,6.006,1.3025
Scotland N,2065,5,May,2.1299,4.3839,2.4233,1.9607
Scotland N,2065,6,June,2.7274,2.7085,0.673,2.0354
Scotland N,2065,7,July,3.5755,1.8207,0.0247,1.796
Scotland N,2065,8,August,3.7728,1.7186,0.0053,1.7133
Scotland N,2065,9,September,3.9617,3.7303,0.6961,3.0342
Scotland N,2065,10,October,3.8352,6.0223,2.5538,3.4685
Scotland N,2065,11,November,2.9583,9.9362,7.0114,2.9248
Scotland N,2065,12,December,2.5898,10.628,8.0543,2.5737
Scotland N,2066,1,January,1.8145,12.6392,10.826,1.8132
Scotland N,2066,2,February,2.0966,11.1931,9.0979,2.0952
Scotland N,2066,3,March,1.8036,8.9231,7.1203,1.8027
Scotland N,2066,4,April,1.8525,7.3085,5.4687,1.8398
Scotland N,2066,5,May,2.3685,4.3839,2.2264,2.1575
Scotland N,2066,6,June,2.6523,2.7085,0.71,1.9985
Scotland N,2066,7,July,3.6428,1.8207,0.0213,1.7994
Scotland N,2066,8,August,3.5959,1.7186,0.0088,1.7098
Scotland N,2066,9,September,3.3218,3.7303,1.0233,2.7069
Scotland N,2066,10,October,3.1615,6.0223,3.0953,2.9269
Scotland N,2066,11,November,2.7816,9.9362,7.1836,2.7526
Scotland N,2066,12,December,2.7751,10.628,7.8718,2.7562
Scotland N,2067,1,January,2.4366,12.6392,10.2052,2.4341
Scotland N,2067,2,February,2.2587,11.1931,8.9361,2.257
Scotland N,2067,3,March,1.8335,8.9231,7.0905,1.8325
Scotland N,2067,4,April,1.7493,7.3085,5.5704,1.7381
Scotland N,2067,5,May,2.5118,4.3839,2.1114,2.2726
Scotland N,2067,6,June,3.0677,2.7085,0.5212,2.1872
Scotland N,2067,7,July,2.9812,1.8207,0.0793,1.7414
Scotland N,2067,8,August,4.1001,1.7186,0.0019,1.7166
Scotland N,2067,9,September,3.657,3.7303,0.842,2.8882
Scotland N,2067,10,October,3.3515,6.0223,2.9383,3.084
Scotland N,2067,11,November,2.9644,9.9362,7.0054,2.9308
Scotland N,2067,12,December,2.9872,10.628,7.6633,2.9646
Scotland N,2068,1,January,2.974,12.6392,9.6695,2.9697
Scotland N,2068,2,February,2.7433,11.1931,8.4527,2.7404
Scotland N,2068,3,March,2.1197,8.9231,6.8048,2.1182
Scotland N,2068,4,April,2.0247,7.3085,5.2994,2.0091
Scotland N,2068,5,May,2.2751,4.3839,2.3027,2.0813
Scotland N,2068,6,June,3.0339,2.7085,0.5351,2.1733
Scotland N,2068,7,July,3.1596,1.8207,0.0572,1.7636
Scotland N,2068,8,August,4.2105,1.7186,0.0014,1.7172
Scotland N,2068,9,September,3.6082,3.7303,0.867,2.8632
Scotland N,2068,10,October,3.6943,6.0223,2.6634,3.3589
Scotland N,2068,11,November,3.1657,9.9362,6.8098,3.1264
Scotland N,2068,12,December,2.8069,10.628,7.8405,2.7874
Scotland N,2069,1,January,2.6132,12.6392,10.0291,2.6102
Scotland N,2069,2,February,1.7153,11.1931,9.4787,1.7144
Scotland N,2069,3,March,1.4039,8.9231,7.5197,1.4034
Scotland N,2069,4,April,2.1643,7.3085,5.1626,2.1459
Scotland N,2069,5,May,2.6651,4.3839,1.9912,2.3927
Scotland N,2069,6,June,2.3507,2.7085,0.8712,1.8373
Scotland N,2069,7,July,3.3433,1.8207,0.04,1.7807
Scotland N,2069,8,August,3.7244,1.7186,0.0061,1.7125
Scotland N,2069,9,September,3.7585,3.7303,0.7914,2.9389
Scotland N,2069,10,October,2.3754,6.0223,3.7755,2.2467
Scotland N,2069,11,November,3.0823,9.9362,6.8908,3.0455
Scotland N,2069,12,December,2.833,10.628,7.8148,2.8131
Scotland N,2070,1,January,2.8117,12.6392,9.8312,2.808
Scotland N,2070,2,February,2.5552,11.1931,8.6403,2.5529
Scotland N,2070,3,March,2.0095,8.9231,6.9148,2.0082
Scotland N,2070,4,April,1.8379,7.3085,5.4831,1.8254
Scotland N,2070,5,May,2.127,4.3839,2.4257,1.9582
Scotland N,2070,6,June,2.6331,2.7085,0.7196,1.9888
Scotland N,2070,7,July,3.4997,1.8207,0.029,1.7917
Scotland N,2070,8,August,3.9535,1.7186,0.0031,1.7155
Scotland N,2070,9,September,4.0572,3.7303,0.654,3.0763
Scotland N,2070,10,October,3.9253,6.0223,2.4847,3.5376
Scotland N,2070,11,November,3.6731,9.9362,6.3206,3.6156
Scotland N,2070,12,December,3.3384,10.628,7.3194,3.3085
Scotland N,2071,1,January,2.9189,12.6392,9.7244,2.9149
Scotland N,2071,2,February,2.105,11.1931,9.0896,2.1035
Scotland N,2071,3,March,2.2297,8.9231,6.6951,2.2279
Scotland N,2071,4,April,2.4547,7.3085,4.8794,2.4291
Scotland N,2071,5,May,3.2321,4.3839,1.5752,2.8088
Scotland N,2071,6,June,4.2588,2.7085,0.1773,2.5312
Scotland N,2071,7,July,3.1885,1.8207,0.0541,1.7666
Scotland N,2071,8,August,4.0555,1.7186,0.0022,1.7163
Scotland N,2071,9,September,4.0408,3.7303,0.6611,3.0691
Scotland N,2071,10,October,3.9286,6.0223,2.4821,3.5401
Scotland N,2071,11,November,3.8597,9.9362,6.1422,3.7941
Scotland N,2071,12,December,2.6682,10.628,7.977,2.6509
Scotland N,2072,1,January,2.5834,12.6392,10.0587,2.5805
Scotland N,2072,2,February,2.8371,11.1931,8.3593,2.8338
Scotland N,2072,3,March,2.7438,8.9231,6.1828,2.7402
Scotland N,2072,4,April,1.8256,7.3085,5.4951,1.8133
Scotland N,2072,5,May,1.8961,4.3839,2.6222,1.7618
Scotland N,2072,6,June,3.2146,2.7085,0.4636,2.2449
Scotland N,2072,7,July,4.031,1.8207,0.0086,1.8121
Scotland N,2072,8,August,4.6301,1.7186,0.0003,1.7183
Scotland N,2072,9,September,4.0333,3.7303,0.6644,3.0659
Scotland N,2072,10,October,3.9359,6.0223,2.4766,3.5457
Scotland N,2072,11,November,3.3544,9.9362,6.6273,3.3089
Scotland N,2072,12,December,3.226,10.628,7.4293,3.1986
Scotland N,2073,1,January,1.9802,12.6392,10.6606,1.9787
Scotland N,2073,2,February,2.2203,11.1931,8.9744,2.2187
Scotland N,2073,3,March,3.1841,8.9231,5.7454,3.1777
Scotland N,2073,4,April,2.2791,7.3085,5.0504,2.2581
Scotland N,2073,5,May,3.2407,4.3839,1.5693,2.8147
Scotland N,2073,6,June,3.1892,2.7085,0.4732,2.2352
Scotland N,2073,7,July,3.1865,1.8207,0.0543,1.7664
Scotland N,2073,8,August,4.1923,1.7186,0.0014,1.7171
Scotland N,2073,9,September,3.9544,3.7303,0.6993,3.0309
Scotland N,2073,10,October,4.3038,6.0223,2.2043,3.818
Scotland N,2073,11,November,3.5979,9.9362,6.3927,3.5435
Scotland N,2073,12,December,2.788,10.628,7.8591,2.7689
Scotland N,2074,1,January,2.9685,12.6392,9.6749,2.9643
Scotland N,2074,2,February,2.6154,11.1931,8.5802,2.6129
Scotland N,2074,3,March,2.2988,8.9231,6.6262,2.2969
Scotland N,2074,4,April,2.4654,7.3085,4.8689,2.4395
Scotland N,2074,5,May,2.585,4.3839,2.0536,2.3303
Scotland N,2074,6,June,2.4953,2.7085,0.7914,1.9171
Scotland N,2074,7,July,2.8017,1.8207,0.1081,1.7127
Scotland N,2074,8,August,3.5166,1.7186,0.0109,1.7076
Scotland N,2074,9,September,3.6896,3.7303,0.8256,2.9047
Scotland N,2074,10,October,3.9458,6.0223,2.4691,3.5532
Scotland N,2074,11,November,3.5522,9.9362,6.4367,3.4996
Scotland N,2074,12,December,3.0741,10.628,7.5781,3.0498
Scotland N,2075,1,January,2.6291,12.6392,10.0132,2.6261
Scotland N,2075,2,February,2.2386,11.1931,8.9561,2.237
Scotland N,2075,3,March,2.804,8.9231,6.1229,2.8001
Scotland N,2075,4,April,2.4144,7.3085,4.9185,2.39
Scotland N,2075,5,May,2.5131,4.3839,2.1104,2.2736
Scotland N,2075,6,June,2.8642,2.7085,0.6089,2.0996
Scotland N,2075,7,July,3.9902,1.8207,0.0096,1.8112
Scotland N,2075,8,August,4.7176,1.7186,0.0002,1.7184
Scotland N,2075,9,September,4.4119,3.7303,0.5129,3.2173
Scotland N,2075,10,October,4.3242,6.0223,2.1896,3.8327
Scotland N,2075,11,November,3.5518,9.9362,6.437,3.4993
Scotland N,2075,12,December,3.5702,10.628,7.0934,3.5346
Scotland N,2076,1,January,3.1036,12.6392,9.5405,3.0988
Scotland N,2076,2,February,2.1701,11.1931,9.0245,2.1686
Scotland N,2076,3,March,2.9769,8.9231,5.951,2.972
Scotland N,2076,4,April,2.5601,7.3085,4.777,2.5314
Scotland N,2076,5,May,3.0316,4.3839,1.7169,2.667
Scotland N,2076,6,June,3.4715,2.7085,0.3738,2.3346
Scotland N,2076,7,July,4.3684,1.8207,0.0036,1.8171
Scotland N,2076,8,August,5.2425,1.7186,0.0,1.7186
Scotland N,2076,9,September,4.4133,3.7303,0.5124,3.2178
Scotland N,2076,10,October,3.785,6.0223,2.5926,3.4297
Scotland N,2076,11,November,3.4724,9.9362,6.5134,3.4228
Scotland N,2076,12,December,3.5745,10.628,7.0893,3.5387
Scotland N,2077,1,January,2.7619,12.6392,9.8808,2.7584
Scotland N,2077,2,February,2.7129,11.1931,8.483,2.7101
Scotland N,2077,3,March,2.2856,8.9231,6.6394,2.2837
Scotland N,2077,4,April,2.2856,7.3085,5.044,2.2644
Scotland N,2077,5,May,2.684,4.3839,1.9766,2.4073
Scotland N,2077,6,June,2.5085,2.7085,0.7843,1.9242
Scotland N,2077,7,July,3.6318,1.8207,0.0218,1.7989
Scotland N,2077,8,August,4.5577,1.7186,0.0004,1.7182
Scotland N,2077,9,September,4.0435,3.7303,0.6599,3.0703
Scotland N,2077,10,October,4.061,6.0223,2.3823,3.64
Scotland N,2077,11,November,3.6258,9.9362,6.3659,3.5703
Scotland N,2077,12,December,3.409,10.628,7.2505,3.3774
Scotland N,2078,1,January,2.31,12.6392,10.3315,2.3077
Scotland N,2078,2,February,2.3222,11.1931,8.8727,2.3204
Scotland N,2078,3,March,2.5406,8.9231,6.3852,2.5379
Scotland N,2078,4,April,2.581,7.3085,4.7567,2.5517
Scotland N,2078,5,May,2.7424,4.3839,1.9318,2.4521
Scotland N,2078,6,June,3.5555,2.7085,0.3474,2.361
Scotland N,2078,7,July,3.9688,1.8207,0.0101,1.8107
Scotland N,2078,8,August,4.9029,1.7186,0.0001,1.7185
Scotland N,2078,9,September,4.3798,3.7303,0.5247,3.2055
Scotland N,2078,10,October,4.3878,6.0223,2.1442,3.8781
Scotland N,2078,11,November,3.6983,9.9362,6.2964,3.6398
Scotland N,2078,12,December,3.1477,10.628,7.5059,3.122
Scotland N,2079,1,January,3.0254,12.6392,9.6183,3.021
Scotland N,2079,2,February,3.2488,11.1931,7.9494,3.2437
Scotland N,2079,3,March,2.8126,8.9231,6.1144,2.8086
Scotland N,2079,4,April,2.6742,7.3085,4.6665,2.6419
Scotland N,2079,5,May,3.2908,4.3839,1.5349,2.849
Scotland N,2079,6,June,3.1521,2.7085,0.4875,2.2209
Scotland N,2079,7,July,4.1123,1.8207,0.0071,1.8136
Scotland N,2079,8,August,5.3606,1.7186,0.0,1.7186
Scotland N,2079,9,September,4.406,3.7303,0.5151,3.2152
Scotland N,2079,10,October,4.1632,6.0223,2.3065,3.7157
Scotland N,2079,11,November,4.0415,9.9362,5.9691,3.9671
Scotland N,2079,12,December,3.1886,10.628,7.4659,3.1621
Scotland N,2080,1,January,3.0326,12.6392,9.6111,3.0281
Scotland N,2080,2,February,2.642,11.1931,8.5537,2.6394
Scotland N,2080,3,March,2.4286,8.9231,6.4967,2.4263
Scotland N,2080,4,April,2.6742,7.3085,4.6665,2.6419
Scotland N,2080,5,May,2.306,4.3839,2.2773,2.1066
Scotland N,2080,6,June,3.3287,2.7085,0.422,2.2864
Scotland N,2080,7,July,4.5258,1.8207,0.0024,1.8184
Scotland N,2080,8,August,4.7439,1.7186,0.0002,1.7184
Scotland N,2080,9,September,4.1295,3.7303,0.6233,3.1069
Scotland N,2080,10,October,4.8124,6.0223,1.8537,4.1686
Scotland N,2080,11,November,4.5877,9.9362,5.4557,4.4805
Scotland W,2026,1,January,-0.0152,10.9183,10.9335,-0.0152
Scotland W,2026,2,February,0.6067,9.3721,8.7656,0.6065
Scotland W,2026,3,March,0.9548,8.0241,7.0695,0.9546
Scotland W,2026,4,April,0.7093,6.2902,5.5814,0.7087
Scotland W,2026,5,May,1.2198,3.3636,2.2454,1.1182
Scotland W,2026,6,June,1.0391,2.2406,1.3436,0.8971
Scotland W,2026,7,July,1.0037,1.1929,0.4464,0.7465
Scotland W,2026,8,August,1.3278,0.9891,0.1564,0.8327
Scotland W,2026,9,September,1.6706,2.8184,1.4136,1.4048
Scotland W,2026,10,October,1.3766,4.5528,3.254,1.2988
Scotland W,2026,11,November,1.0299,8.4042,7.405,0.9992
Scotland W,2026,12,December,0.5641,8.668,8.1073,0.5607
Scotland W,2027,1,January,0.7452,10.9183,10.1736,0.7447
Scotland W,2027,2,February,0.576,9.3721,8.7963,0.5759
Scotland W,2027,3,March,0.916,8.0241,7.1083,0.9158
Scotland W,2027,4,April,0.8823,6.2902,5.4088,0.8814
Scotland W,2027,5,May,0.8541,3.3636,2.5679,0.7957
Scotland W,2027,6,June,1.5697,2.2406,0.9603,1.2804
Scotland W,2027,7,July,0.6939,1.1929,0.6394,0.5535
Scotland W,2027,8,August,1.5561,0.9891,0.0964,0.8927
Scotland W,2027,9,September,1.3263,2.8184,1.6719,1.1465
Scotland W,2027,10,October,0.9459,4.5528,3.6504,0.9024
Scotland W,2027,11,November,1.2883,8.4042,7.1573,1.2469
Scotland W,2027,12,December,1.7721,8.668,6.9148,1.7532
Scotland W,2028,1,January,0.4882,10.9183,10.4304,0.4879
Scotland W,2028,2,February,0.9655,9.3721,8.4071,0.965
Scotland W,2028,3,March,0.6479,8.0241,7.3763,0.6477
Scotland W,2028,4,April,0.4232,6.2902,5.8673,0.4229
Scotland W,2028,5,May,1.2165,3.3636,2.2484,1.1153
Scotland W,2028,6,June,1.2419,2.2406,1.1897,1.0509
Scotland W,2028,7,July,1.3688,1.1929,0.2705,0.9224
Scotland W,2028,8,August,1.1457,0.9891,0.2211,0.768
Scotland W,2028,9,September,1.3094,2.8184,1.6851,1.1333
Scotland W,2028,10,October,1.7022,4.5528,2.9629,1.5899
Scotland W,2028,11,November,1.6564,8.4042,6.8072,1.597
Scotland W,2028,12,December,1.4817,8.668,7.2002,1.4678
Scotland W,2029,1,January,0.6208,10.9183,10.2979,0.6204
Scotland W,2029,2,February,0.5634,9.3721,8.8089,0.5632
Scotland W,2029,3,March,0.8605,8.0241,7.1638,0.8603
Scotland W,2029,4,April,1.2317,6.2902,5.0603,1.2299
Scotland W,2029,5,May,0.7585,3.3636,2.6543,0.7093
Scotland W,2029,6,June,1.636,2.2406,0.917,1.3237
Scotland W,2029,7,July,1.4847,1.1929,0.2264,0.9665
Scotland W,2029,8,August,1.5609,0.9891,0.0953,0.8938
Scotland W,2029,9,September,1.1354,2.8184,1.8234,0.995
Scotland W,2029,10,October,1.0075,4.5528,3.593,0.9598
Scotland W,2029,11,November,1.0565,8.4042,7.3795,1.0247
Scotland W,2029,12,December,1.2557,8.668,7.4228,1.2452
Scotland W,2030,1,January,1.0784,10.9183,9.8408,1.0776
Scotland W,2030,2,February,0.977,9.3721,8.3956,0.9765
Scotland W,2030,3,March,0.9332,8.0241,7.0911,0.933
Scotland W,2030,4,April,0.6329,6.2902,5.6578,0.6324
Scotland W,2030,5,May,1.1618,3.3636,2.2956,1.068
Scotland W,2030,6,June,0.7938,2.2406,1.5405,0.7001
Scotland W,2030,7,July,1.5496,1.1929,0.2041,0.9888
Scotland W,2030,8,August,1.6147,0.9891,0.0843,0.9048
Scotland W,2030,9,September,1.1997,2.8184,1.7717,1.0467
Scotland W,2030,10,October,1.079,4.5528,3.5267,1.0261
Scotland W,2030,11,November,0.9766,8.4042,7.4563,0.9479
Scotland W,2030,12,December,1.2205,8.668,7.4576,1.2104
Scotland W,2031,1,January,1.0955,10.9183,9.8237,1.0946
Scotland W,2031,2,February,0.6552,9.3721,8.7171,0.655
Scotland W,2031,3,March,1.1544,8.0241,6.8701,1.154
Scotland W,2031,4,April,0.6834,6.2902,5.6073,0.6829
Scotland W,2031,5,May,1.2766,3.3636,2.1967,1.1669
Scotland W,2031,6,June,0.5991,2.2406,1.7042,0.5364
Scotland W,2031,7,July,1.0538,1.1929,0.4189,0.774
Scotland W,2031,8,August,1.4656,0.9891,0.1176,0.8716
Scotland W,2031,9,September,1.9529,2.8184,1.2175,1.6009
Scotland W,2031,10,October,1.5178,4.5528,3.1267,1.4261
Scotland W,2031,11,November,1.0662,8.4042,7.3701,1.0341
Scotland W,2031,12,December,1.9495,8.668,6.7412,1.9268
Scotland W,2032,1,January,0.9354,10.9183,9.9836,0.9347
Scotland W,2032,2,February,0.2825,9.3721,9.0897,0.2824
Scotland W,2032,3,March,0.3835,8.0241,7.6406,0.3834
Scotland W,2032,4,April,0.6335,6.2902,5.6571,0.6331
Scotland W,2032,5,May,1.1744,3.3636,2.2847,1.0789
Scotland W,2032,6,June,1.1019,2.2406,1.2951,0.9456
Scotland W,2032,7,July,2.0115,1.1929,0.0888,1.1041
Scotland W,2032,8,August,1.3992,0.9891,0.1353,0.8538
Scotland W,2032,9,September,1.7207,2.8184,1.3777,1.4407
Scotland W,2032,10,October,1.2705,4.5528,3.3505,1.2023
Scotland W,2032,11,November,0.4568,8.4042,7.9589,0.4453
Scotland W,2032,12,December,0.643,8.668,8.0291,0.6389
Scotland W,2033,1,January,1.1889,10.9183,9.7304,1.188
Scotland W,2033,2,February,0.6624,9.3721,8.71,0.6621
Scotland W,2033,3,March,0.7992,8.0241,7.2251,0.799
Scotland W,2033,4,April,1.1824,6.2902,5.1094,1.1808
Scotland W,2033,5,May,1.054,3.3636,2.39,0.9736
Scotland W,2033,6,June,2.5118,2.2406,0.4517,1.7889
Scotland W,2033,7,July,1.6092,1.1929,0.185,1.0079
Scotland W,2033,8,August,2.2241,0.9891,0.0164,0.9727
Scotland W,2033,9,September,1.4876,2.8184,1.5484,1.27
Scotland W,2033,10,October,1.5123,4.5528,3.1317,1.4211
Scotland W,2033,11,November,1.3665,8.4042,7.0827,1.3215
Scotland W,2033,12,December,0.9563,8.668,7.7187,0.9493
Scotland W,2034,1,January,-0.1814,10.9183,11.0997,-0.1813
Scotland W,2034,2,February,0.4519,9.3721,8.9204,0.4517
Scotland W,2034,3,March,0.971,8.0241,7.0533,0.9707
Scotland W,2034,4,April,1.0162,6.2902,5.2751,1.015
Scotland W,2034,5,May,1.6553,3.3636,1.8816,1.482
Scotland W,2034,6,June,1.3765,2.2406,1.0925,1.1482
Scotland W,2034,7,July,1.3921,1.1929,0.2612,0.9316
Scotland W,2034,8,August,1.8673,0.9891,0.0452,0.9439
Scotland W,2034,9,September,1.5856,2.8184,1.4754,1.343
Scotland W,2034,10,October,1.6738,4.5528,2.9879,1.5649
Scotland W,2034,11,November,1.2767,8.4042,7.1685,1.2357
Scotland W,2034,12,December,1.0674,8.668,7.6088,1.0592
Scotland W,2035,1,January,1.2447,10.9183,9.6746,1.2437
Scotland W,2035,2,February,1.0471,9.3721,8.3255,1.0467
Scotland W,2035,3,March,1.3302,8.0241,6.6945,1.3296
Scotland W,2035,4,April,0.8991,6.2902,5.392,0.8982
Scotland W,2035,5,May,1.3002,3.3636,2.1765,1.1871
Scotland W,2035,6,June,1.1601,2.2406,1.2508,0.9899
Scotland W,2035,7,July,1.4514,1.1929,0.2385,0.9544
Scotland W,2035,8,August,1.7525,0.9891,0.0606,0.9286
Scotland W,2035,9,September,1.2551,2.8184,1.7278,1.0907
Scotland W,2035,10,October,1.3318,4.5528,3.2947,1.2581
Scotland W,2035,11,November,1.1716,8.4042,7.269,1.1352
Scotland W,2035,12,December,1.1233,8.668,7.5536,1.1144
Scotland W,2036,1,January,1.1497,10.9183,9.7695,1.1488
Scotland W,2036,2,February,1.5576,9.3721,7.8157,1.5565
Scotland W,2036,3,March,1.0356,8.0241,6.9888,1.0353
Scotland W,2036,4,April,1.0602,6.2902,5.2313,1.0589
Scotland W,2036,5,May,1.0648,3.3636,2.3805,0.9831
Scotland W,2036,6,June,2.1113,2.2406,0.6393,1.6013
Scotland W,2036,7,July,0.9596,1.1929,0.4715,0.7214
Scotland W,2036,8,August,1.8537,0.9891,0.0468,0.9423
Scotland W,2036,9,September,2.1817,2.8184,1.07,1.7484
Scotland W,2036,10,October,1.5179,4.5528,3.1267,1.4261
Scotland W,2036,11,November,1.8914,8.4042,6.5854,1.8188
Scotland W,2036,12,December,0.3153,8.668,8.3544,0.3136
Scotland W,2037,1,January,0.3233,10.9183,10.5952,0.3231
Scotland W,2037,2,February,0.8427,9.3721,8.5298,0.8424
Scotland W,2037,3,March,1.0821,8.0241,6.9424,1.0817
Scotland W,2037,4,April,1.5685,6.2902,4.725,1.5652
Scotland W,2037,5,May,0.8702,3.3636,2.5534,0.8102
Scotland W,2037,6,June,1.2345,2.2406,1.1952,1.0455
Scotland W,2037,7,July,1.6662,1.1929,0.168,1.0249
Scotland W,2037,8,August,1.8572,0.9891,0.0464,0.9427
